// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Face Facet Data File
// ================================================================================
//
// Data Structure:
// n x1 y1 z1 x2 y2 z2 x3 y3 z3
// One line per face facet, first number is the tet node index
// Note: All indices are zero-indexed
//
// ================================================================================
12 7.07106781 8.084251404 22.92893219 7.911588669 11.52574539 24.04575825 6.955547174 12.67453384 23.15216764
12 7.07106781 8.084251404 22.92893219 6.057265997 11.52818108 22.1469593 6.955547174 12.67453384 23.15216764
18 8.752109528 14.96723938 25.1625843 7.911588669 11.52574539 24.04575825 6.955547174 12.67453384 23.15216764
18 8.752109528 14.96723938 25.1625843 6.897786856 14.96967506 23.26378536 6.955547174 12.67453384 23.15216764
16 5.043464184 14.97211075 21.36498642 6.057265997 11.52818108 22.1469593 6.955547174 12.67453384 23.15216764
16 5.043464184 14.97211075 21.36498642 6.897786856 14.96967506 23.26378536 6.955547174 12.67453384 23.15216764
20 10 20 130 15.1981926 20 128.5180321 13.46546173 20 125.678688
20 10 20 130 10 20 125 13.46546173 20 125.678688
21 20.39638519 20 127.0360641 15.1981926 20 128.5180321 13.46546173 20 125.678688
21 20.39638519 20 127.0360641 15.1981926 20 123.5180321 13.46546173 20 125.678688
22 10 20 120 10 20 125 13.46546173 20 125.678688
22 10 20 120 15.1981926 20 123.5180321 13.46546173 20 125.678688
23 30 20 0 32.5605278 20 5.190621376 35.04035187 20 3.460414251
23 30 20 0 35 20 0 35.04035187 20 3.460414251
24 35.1210556 20 10.38124275 32.5605278 20 5.190621376 35.04035187 20 3.460414251
24 35.1210556 20 10.38124275 37.5605278 20 5.190621376 35.04035187 20 3.460414251
25 40 20 0 35 20 0 35.04035187 20 3.460414251
25 40 20 0 37.5605278 20 5.190621376 35.04035187 20 3.460414251
26 80 20 0 82.42075729 20 5.168957233 84.94717153 20 3.445971489
26 80 20 0 85 20 0 84.94717153 20 3.445971489
27 84.84151459 20 10.33791447 82.42075729 20 5.168957233 84.94717153 20 3.445971489
27 84.84151459 20 10.33791447 87.42075729 20 5.168957233 84.94717153 20 3.445971489
28 90 20 0 85 20 0 84.94717153 20 3.445971489
28 90 20 0 87.42075729 20 5.168957233 84.94717153 20 3.445971489
29 17.0208149 20 157.0502472 13.51040745 20 153.5251236 11.3639609 20 154.7071075
29 17.0208149 20 157.0502472 12.04594135 20 157.0606613 11.3639609 20 154.7071075
30 10 20 150 13.51040745 20 153.5251236 11.3639609 20 154.7071075
30 10 20 150 8.535533905 20 153.5355377 11.3639609 20 154.7071075
31 7.07106781 20 157.0710754 12.04594135 20 157.0606613 11.3639609 20 154.7071075
31 7.07106781 20 157.0710754 8.535533905 20 153.5355377 11.3639609 20 154.7071075
32 40 20 180 37.16578865 20 174.6389389 34.77719243 20 176.4259593
32 40 20 180 35 20 180 34.77719243 20 176.4259593
33 34.3315773 20 169.2778778 37.16578865 20 174.6389389 34.77719243 20 176.4259593
33 34.3315773 20 169.2778778 32.16578865 20 174.6389389 34.77719243 20 176.4259593
34 30 20 180 35 20 180 34.77719243 20 176.4259593
34 30 20 180 32.16578865 20 174.6389389 34.77719243 20 176.4259593
35 103.3182373 20 23.18281746 106.6591187 20 26.59140873 108.7490565 20 25.37058322
35 103.3182373 20 23.18281746 108.1235847 20 23.05587482 108.7490565 20 25.37058322
36 110 20 30 106.6591187 20 26.59140873 108.7490565 20 25.37058322
36 110 20 30 111.4644661 20 26.46446609 108.7490565 20 25.37058322
37 112.9289322 20 22.92893219 108.1235847 20 23.05587482 108.7490565 20 25.37058322
37 112.9289322 20 22.92893219 111.4644661 20 26.46446609 108.7490565 20 25.37058322
19 10 20 30 13.34088135 20 26.59140873 11.2509435 20 25.37058322
19 10 20 30 8.535533905 20 26.46446609 11.2509435 20 25.37058322
38 16.6817627 20 23.18281746 13.34088135 20 26.59140873 11.2509435 20 25.37058322
38 16.6817627 20 23.18281746 11.87641525 20 23.05587482 11.2509435 20 25.37058322
17 7.07106781 20 22.92893219 8.535533905 20 26.46446609 11.2509435 20 25.37058322
17 7.07106781 20 22.92893219 11.87641525 20 23.05587482 11.2509435 20 25.37058322
39 110 20 150 106.3517113 20 152.8158569 108.5441182 20 154.2342631
39 110 20 150 111.4644661 20 153.5355377 108.5441182 20 154.2342631
