// ================================================================================
// CHRONO WORKBENCH - github.com/Concrete-Chrono-Development/chrono-preprocessor
//
// Copyright (c) 2023 
// All rights reserved. 
//
// Use of the code that generated this file is governed by a BSD-style license that
// can be found in the LICENSE file at the top level of the distribution and at
// github.com/Concrete-Chrono-Development/chrono-preprocessor/blob/main/LICENSE
//
// ================================================================================
// Tetrahedra Data File
// ================================================================================
//
// Data Structure:
// Node 1 Node 2 Node 3 Node 4
// Note: Node numbers are zero-indexed
//
// ================================================================================
593 415 988 705
781 142 1011 707
359 336 358 823
459 607 503 877
860 179 981 790
809 1035 991 719
208 51 53 862
772 163 751 979
120 75 886 762
177 258 833 870
66 295 740 871
687 413 796 898
15 19 914 941
406 614 408 709
52 282 832 890
122 237 238 969
515 357 747 857
83 279 853 764
277 276 174 859
525 523 801 938
612 611 765 959
530 456 626 797
633 375 639 976
608 614 926 1016
4 5 1 806
516 360 512 716
25 897 697 987
443 356 755 966
473 759 849 689
137 52 51 961
359 1029 716 936
478 446 707 864
368 366 396 835
512 466 516 716
832 823 894 803
954 269 721 738
25 24 23 897
368 892 738 740
113 235 284 951
271 992 767 1025
788 954 907 751
137 209 201 1001
323 306 1035 719
432 433 864 977
529 452 547 1015
378 533 583 978
637 737 819 893
914 720 941 890
788 734 830 866
716 697 803 987
656 666 296 801
480 384 385 891
696 685 807 958
580 683 812 764
868 815 834 980
603 1037 830 706
133 259 260 998
96 171 95 932
2 332 327 991
619 618 916 903
3 6 447 5
193 132 699 946
227 229 289 802
690 814 917 935
404 374 546 976
303 951 881 831
660 351 1002 813
779 832 978 894
1039 178 680 841
414 687 705 896
712 685 807 996
725 829 752 826
248 298 843 691
734 1001 1042 720
143 8 230 806
638 633 97 932
191 172 278 1044
1 809 991 806
188 105 887 703
841 822 995 774
779 978 719 894
221 279 789 853
347 571 1042 720
533 978 1035 809
414 575 785 705
709 614 925 1006
759 964 856 971
1035 332 809 991
248 843 762 691
675 670 523 801
843 688 985 768
46 45 47 826
1011 959 707 776
16 4 11 10
700 786 690 911
186 187 161 970
699 193 946 743
366 369 596 964
1048 35 992 767
435 536 585 690
566 369 367 1045
126 294 828 695
488 419 487 986
169 188 887 689
429 555 953 900
862 724 716 955
512 360 359 716
751 788 928 704
202 184 960 692
93 61 892 740
752 697 1010 987
724 466 906 1029
809 991 806 719
945 820 888 825
412 511 837 944
779 38 941 890
798 407 709 915
306 327 290 231
699 881 701 831
140 141 959 1020
551 854 847 733
42 43 88 989
772 536 951 911
306 327 1035 991
106 117 1039 947
468 405 954 718
61 60 59 738
698 206 762 939
138 862 906 1029
16 12 779 941
178 288 870 841
306 327 991 719
164 163 101 979
788 721 928 704
862 716 803 987
48 27 820 945
897 823 697 803
862 724 906 1029
716 53 1010 987
718 367 1045 721
1 5 809 806
617 19 156 914
592 691 929 1019
112 101 979 738
832 378 840 823
15 914 720 941
353 685 696 1004
954 570 718 721
839 849 887 783
503 487 506 613
239 272 962 943
760 469 773 937
360 516 1049 716
347 544 12 941
1001 914 866 1018
574 506 419 692
720 779 941 890
724 138 862 906
410 418 419 827
38 914 941 890
206 247 762 939
583 832 779 720
614 609 709 925
858 171 775 889
724 516 716 955
155 617 199 706
